"clave_institucion","clave_producto_hipotecario","producto_hipotecario","clave"
"068036","13006","Hipoteca 10X1000 Adquisición Pagos Congelados Seguro Financiado","06803613006"
"068036","13007","Hipoteca 10X1000 Adquisición Pagos Congelados Seguro Mensual","06803613007"
"068036","13008","Hipoteca 10x1000 Adquisición Pagos Crecientes Seguro Financiado","06803613008"
"068036","13009","Hipoteca 10x1000 Adquisición Pagos Crecientes Seguro Mensual","06803613009"
"068036","13010","Hipoteca 10X1000 COFINAVIT Pagos Congelados Seguro Financiado","06803613010"
"068036","13011","Hipoteca 10x1000 COFINAVIT Pagos Crecientes Seguro Financiado","06803613011"
"068036","13012","Hipoteca 10x1000 COFINAVIT Pagos Crecientes Seguro Mensual","06803613012"
"068036","13013","Hipoteca 10X1000 Construcción en terreno Propio Pagos Congelados Seguro Mensual","06803613013"
"068036","13014","Hipoteca 10X1000 Liquidez Pagos Congelados Seguro Financiado","06803613014"
"068036","13015","Hipoteca 10X1000 Liquidez Pagos Congelados Seguro Mensual","06803613015"
"068036","13016","Hipoteca 10x1000 Liquidez Pagos Crecientes Seguro Financiado","06803613016"
"068036","13017","Hipoteca 10x1000 Liquidez Pagos Crecientes Seguro Mensual","06803613017"
"068036","13018","Hipoteca 10X1000 Mejora de Condiciones Pagos Congelados Seguro Financiado","06803613018"
"068036","13019","Hipoteca 10X1000 Mejora de Condiciones Pagos Congelados Seguro Mensual","06803613019"
"068036","13020","Hipoteca 10x1000 Mejora de Condiciones Pagos Crecientes Seguro Financiado","06803613020"
"068036","13021","Hipoteca 10x1000 Mejora de Condiciones Pagos Crecientes Seguro Mensual","06803613021"
"068036","13022","Hipoteca 10X1000 Remodelación y ampliación Pagos Congelados Seguro Financiado","06803613022"
"068036","13023","Hipoteca 10X1000 Remodelación y ampliación Pagos Congelados Seguro Mensual","06803613023"
"068036","13024","Hipoteca 10x1000 Remodelación y ampliación Pagos Crecientes Seguro Financiado","06803613024"
"068036","13025","Hipoteca 10x1000 Remodelación y ampliación Pagos Crecientes Seguro Mensual","06803613025"
"068036","13026","Hipoteca 10X1000 Sustitución Pagos Congelados Seguro Financiado","06803613026"
"068036","13027","Hipoteca 10X1000 Sustitución Pagos Congelados Seguro Mensual","06803613027"
"068036","13028","Hipoteca 10x1000 Sustitución Pagos Crecientes Seguro Financiado","06803613028"
"068036","13029","Hipoteca 10x1000 Sustitución Pagos Crecientes Seguro Mensual","06803613029"
"068036","13030","Hipoteca 10X1000 Terminación de Obra Pagos Congelados Seguro Financiado","06803613030"
"068036","13031","Hipoteca 10X1000 Terminación de Obra Pagos Congelados Seguro Mensual","06803613031"
"068036","13032","Hipoteca 10x1000 Terminación de Obra Pagos Crecientes Seguro Financiado","06803613032"
"068036","13033","Hipoteca 10x1000 Terminación de Obra Pagos Crecientes Seguro Mensual","06803613033"
"068036","13034","Hipoteca Inteligente Santander  Sustitución Pagos Variables Seguro Financiado","06803613034"
"068036","13035","Hipoteca Inteligente Santander Adquisición con Apoyo INFONAVIT Pagos Variables Seguro Financiado","06803613035"
"068036","13036","Hipoteca Inteligente Santander Adquisición con Apoyo INFONAVIT Pagos Variables Seguro Mensual","06803613036"
"068036","13037","Hipoteca Inteligente Santander Adquisición de terreno + Construcción Pagos Variables Seguro Mensual","06803613037"
"068036","13038","Hipoteca Inteligente Santander Adquisición Pagos Variables Seguro Financiado","06803613038"
"068036","13039","Hipoteca Inteligente Santander Adquisición Pagos Variables Seguro Mensual","06803613039"
"068036","13040","Hipoteca Inteligente Santander COFINAVIT Pagos Variables Seguro Financiado","06803613040"
"068036","13041","Hipoteca Inteligente Santander COFINAVIT Pagos Variables Seguro Mensual","06803613041"
"068036","13042","Hipoteca Inteligente Santander Construcción en terreno propio Pagos Variables Seguro Mensual","06803613042"
"068036","13043","Hipoteca Inteligente Santander Liquidez Pagos Variables Seguro Financiado","06803613043"
"068036","13044","Hipoteca Inteligente Santander liquidez Pagos Variables Seguro Mensual","06803613044"
"068036","13045","Hipoteca Inteligente Santander Mejora de Condiciones Pagos Variables Seguro Financiado","06803613045"
"068036","13046","Hipoteca Inteligente Santander Mejora de Condiciones Pagos Variables Seguro Mensual","06803613046"
"068036","13047","Hipoteca Inteligente Santander Remodelación y ampliación Pagos Variables Seguro Financiado","06803613047"
"068036","13048","Hipoteca Inteligente Santander Remodelación y ampliación Pagos Variables Seguro Mensual","06803613048"
"068036","13049","Hipoteca Inteligente Santander sustitución Pagos Variables Seguro Mensual","06803613049"
"068036","13050","Hipoteca Inteligente Santander Terminación de Obra Pagos Variables Seguro Financiado","06803613050"
"068036","13051","Hipoteca Inteligente Santander Terminación de Obra Pagos Variables Seguro Mensual","06803613051"
"068036","13052","Hipoteca Santander Premier  Liquidez Pagos Crecientes Seguro Mensual","06803613052"
"068036","13053","Hipoteca Santander Premier Adquisición con Apoyo INFONAVIT  Pagos Crecientes Seguro Mensual","06803613053"
"068036","13054","Hipoteca Santander Premier Adquisición con Apoyo INFONAVIT Pagos Congelados Seguro Financiado","06803613054"
"068036","13055","Hipoteca Santander Premier Adquisición con Apoyo INFONAVIT Pagos Congelados Seguro Mensual","06803613055"
"068036","13056","Hipoteca Santander Premier Adquisición con Apoyo INFONAVIT Pagos Crecientes Seguro Financiado","06803613056"
"068036","13057","Hipoteca Santander Premier Adquisición de Terreno + Construcción Pagos Congelados Seguro Mensual","06803613057"
"068036","13058","Hipoteca Santander Premier Adquisición Pagos Congelados Seguro Financiado","06803613058"
"068036","13059","Hipoteca Santander Premier Adquisición Pagos Congelados Seguro Mensual","06803613059"
"068036","13060","Hipoteca Santander Premier Adquisición Pagos Crecientes Seguro Financiado","06803613060"
"068036","13061","Hipoteca Santander Premier Adquisición Pagos Crecientes Seguro Mensual","06803613061"
"068036","13062","Hipoteca Santander Premier COFINAVIT  Pagos Crecientes Seguro Mensual","06803613062"
"068036","13063","Hipoteca Santander Premier COFINAVIT Pagos Congelados Seguro Financiado","06803613063"
"068036","13064","Hipoteca Santander Premier COFINAVIT Pagos Congelados Seguro Mensual","06803613064"
"068036","13065","Hipoteca Santander Premier COFINAVIT Pagos Crecientes Seguro Financiado","06803613065"
"068036","13066","Hipoteca Santander Premier Construcción en terreno propio Pagos Congelados Seguro Mensual","06803613066"
"068036","13067","Hipoteca Santander Premier Liquidez Pagos Congelados Seguro Financiado","06803613067"
"068036","13068","Hipoteca Santander Premier Liquidez Pagos Congelados Seguro Mensual","06803613068"
"068036","13069","Hipoteca Santander Premier Liquidez Pagos Crecientes Seguro Financiado","06803613069"
"068036","13070","Hipoteca Santander Premier Mejora de Condiciones  Pagos Crecientes Seguro Financiado","06803613070"
"068036","13071","Hipoteca Santander Premier Mejora de Condiciones Pagos Congelados Seguro Financiado","06803613071"
"068036","13072","Hipoteca Santander Premier Mejora de condiciones Pagos Congelados Seguro Mensual","06803613072"
"068036","13073","Hipoteca Santander Premier Mejora de Condiciones Pagos Crecientes Seguro Mensual","06803613073"
"068036","13074","Hipoteca Santander Premier Remodelación y ampliación Pagos Congelados Seguro Financiado","06803613074"
"068036","13075","Hipoteca Santander Premier Remodelación y ampliación Pagos Congelados Seguro Mensual","06803613075"
"068036","13076","Hipoteca Santander Premier Remodelación y ampliación Pagos Crecientes Seguro Financiado","06803613076"
"068036","13077","Hipoteca Santander Premier Remodelación y ampliación Pagos Crecientes Seguro Mensual","06803613077"
"068036","13078","Hipoteca Santander Premier Sustitución  Pagos Crecientes Seguro Mensual","06803613078"
"068036","13079","Hipoteca Santander Premier Sustitución Pagos Congelados Seguro Financiado","06803613079"
"068036","13080","Hipoteca Santander Premier Sustitución Pagos Congelados Seguro Mensual","06803613080"
"068036","13081","Hipoteca Santander Premier Sustitución Pagos Crecientes Seguro Financiado","06803613081"
"068036","13082","Hipoteca Santander Premier Terminación de Obra Pagos Congelados Seguro Financiado","06803613082"
"068036","13083","Hipoteca Santander Premier Terminación de Obra Pagos Congelados Seguro Mensual","06803613083"
"068036","13084","Hipoteca Santander Premier Terminación de Obra Pagos Crecientes Seguro Financiado","06803613084"
"068036","13085","Hipoteca Santander Premier Terminación de Obra Pagos Crecientes Seguro Mensual","06803613085"
"068036","13086","Hipoteca Santander Red Salud Pagos Congelados Seguro Financiado","06803613086"
"068036","13087","Hipoteca Santander Red Salud Pagos Congelados Seguro Mensual","06803613087"
"068036","13088","Hipoteca Santander Select  Adquisición con Apoyo INFONAVIT Pagos Crecientes Seguro Mensual","06803613088"
"068036","13089","Hipoteca Santander Select  Liquidez Pagos Congelados Seguro Mensual","06803613089"
"068036","13090","Hipoteca Santander Select  Mejora de Condiciones Pagos Crecientes Seguro Mensual ","06803613090"
"068036","13091","Hipoteca Santander Select Adquisición con Apoyo INFONAVIT Pagos Congelados Seguro Financiado","06803613091"
"068036","13092","Hipoteca Santander Select Adquisición con Apoyo INFONAVIT Pagos Congelados Seguro Mensual","06803613092"
"068036","13093","Hipoteca Santander Select Adquisición con Apoyo INFONAVIT Pagos Crecientes Seguro Financiado","06803613093"
"068036","13094","Hipoteca Santander Select Adquisición de terreno + Construcción Pagos Congelados Seguro Mensual","06803613094"
"068036","13095","Hipoteca Santander Select Adquisición Pagos Congelados Seguro Financiado","06803613095"
"068036","13096","Hipoteca Santander Select Adquisición Pagos Congelados Seguro Mensual","06803613096"
"068036","13097","Hipoteca Santander Select Adquisición Pagos Crecientes Seguro Financiado","06803613097"
"068036","13098","Hipoteca Santander Select Adquisición Pagos Crecientes Seguro Mensual","06803613098"
"068036","13099","Hipoteca Santander Select COFINAVIT Pagos Congelados Seguro Financiado","06803613099"
"068036","13100","Hipoteca Santander Select COFINAVIT Pagos Congelados Seguro Mensual","06803613100"
"068036","13101","Hipoteca Santander Select COFINAVIT Pagos Crecientes Seguro Financiado","06803613101"
"068036","13102","Hipoteca Santander Select COFINAVIT Pagos Crecientes Seguro Mensual","06803613102"
"068036","13103","Hipoteca Santander Select Construcción en terreno propio Pagos Congelados Seguro Mensual","06803613103"
"068036","13104","Hipoteca Santander Select Liquidez Pagos Congelados Seguro Financiado","06803613104"
"068036","13105","Hipoteca Santander Select Liquidez Pagos Crecientes Seguro Financiado","06803613105"
"068036","13106","Hipoteca Santander Select Liquidez Pagos Crecientes Seguro Mensual","06803613106"
"068036","13107","Hipoteca Santander Select Mejora de Condiciones  Pagos Crecientes Seguro Financiado ","06803613107"
"068036","13108","Hipoteca Santander Select Mejora de Condiciones Pagos Congelados Seguro Financiado ","06803613108"
"068036","13109","Hipoteca Santander Select Mejora de condiciones Pagos Congelados Seguro Mensual ","06803613109"
"068036","13110","Hipoteca Santander Select Remodelación y ampliación Pagos Congelados Seguro Financiado","06803613110"
"068036","13111","Hipoteca Santander Select Remodelación y ampliación Pagos Congelados Seguro Mensual","06803613111"
"068036","13112","Hipoteca Santander Select Remodelación y ampliación Pagos Crecientes Seguro Financiado","06803613112"
"068036","13113","Hipoteca Santander Select Remodelación y ampliación Pagos Crecientes Seguro Mensual","06803613113"
"068036","13114","Hipoteca Santander Select Sustitución Pagos Congelados Seguro Financiado","06803613114"
"068036","13115","Hipoteca Santander Select Sustitución Pagos Congelados Seguro Mensual","06803613115"
"068036","13116","Hipoteca Santander Select Sustitución Pagos Crecientes Seguro Financiado","06803613116"
"068036","13117","Hipoteca Santander Select Sustitución Pagos Crecientes Seguro Mensual","06803613117"
"068036","13118","Hipoteca Santander Select Terminación de Obra Pagos Congelados Seguro Financiado","06803613118"
"068036","13119","Hipoteca Santander Select Terminación de Obra Pagos Congelados Seguro Mensual","06803613119"
"068036","13120","Hipoteca Santander Select Terminación de Obra Pagos Crecientes Seguro Financiado","06803613120"
"068036","13121","Hipoteca Santander Select Terminación de Obra Pagos Crecientes Seguro Mensual","06803613121"
"068036","13122","Súper Casa Adquisición de Terreno Pagos Congelados Seguro Financiado","06803613122"
"068036","13123","Súper Casa Adquisición de Terreno Pagos Congelados Seguro Mensual","06803613123"
"068036","13124","Súper Casa Liquidez  Pagos Congelados Seguro Financiado","06803613124"
"068036","13125","Súper Casa Liquidez Pagos Congelados Seguro Mensual","06803613125"
"068036","2530","Hipoteca 3","0680362530"
"068036","2531","Hipoteca 3 10 Años","0680362531"
"068036","2532","Hipoteca 3 15 Años","0680362532"
"068036","2533","Hipoteca 3 con Apoyo Infonavit","0680362533"
"068036","2534","Hipoteca 3 con Apoyo Infonavit 10 Años","0680362534"
"068036","2535","Hipoteca 3 con Apoyo Infonavit 15 Años","0680362535"
"068036","2536","Cofinavit Hipoteca 3","0680362536"
"068036","2537","Cofinavit Hipoteca 3 10 Años","0680362537"
"068036","2538","Cofinavit Hipoteca 3 15 Años","0680362538"
"068036","2539","Crediferente Hipoteca 3","0680362539"
"068036","2540","Crediferente Hipoteca 3 con Apoyo Infonavit","0680362540"
"068036","2541","Crediferente Hipoteca 3 15 Años","0680362541"
"068036","2542","Crediferente Hipoteca 3 con Apoyo Infonavit 15 Años","0680362542"
"068036","2543","Pago de Pasivos Hipoteca 3","0680362543"
"068036","2544","Pago de Pasivos Hipoteca 3 10 Años","0680362544"
"068036","2545","Pago de Pasivos Hipoteca 3 15 Años","0680362545"
"068036","2546","SHF Pesos","0680362546"
"068036","2547","SHF Pesos con Apoyo Infonavit","0680362547"
"068036","2548","Cofinavit Pesos","0680362548"
"068036","2549","Crediferente SHF Pesos","0680362549"
"068036","2550","Crediferente SHF Pesos con Apoyo Infonavit","0680362550"
"068036","2551","Pago de Pasivos Pesos","0680362551"
"068036","2552","FOVI Normal","0680362552"
"068036","2553","Casa Crédito Inversión","0680362553"
"068036","2554","PROSAVI","0680362554"
"068036","2840","Hipoteca Personal Santander Adquisición Pagos Fijos Seguro Financiado","0680362840"
"068036","2841","Hipoteca Personal Santander Sustitución Pagos Fijos Seguro Financiado","0680362841"
"068036","2844","Hipoteca Personal Santander Liquidez Pagos Fijos Seguro Financiado","0680362844"
"068036","2845","Hipoteca Personal Santander Mejora de Condiciones Pagos Fijos Seguro Financiado","0680362845"
"068036","2846","Hipoteca Personal Santander Adquisición Pagos Crecientes Seguro Financiado","0680362846"
"068036","2847","Hipoteca Personal Santander Sustitución Pagos Crecientes Seguro Financiado","0680362847"
"068036","2850","Hipoteca Personal Santander Liquidez Pagos Crecientes Seguro Financiado","0680362850"
"068036","2852","Hipoteca Personal Santander Adquisición Pagos Fijos Seguro Mensual","0680362852"
"068036","2853","Hipoteca Personal Santander Sustitución Pagos Fijos Seguro Mensual","0680362853"
